2014-09-01	08:25:36	4379,6
2014-09-01	08:25:37	4379,8
2014-09-01	08:25:38	4379,6
2014-09-01	08:25:43	4380,1
2014-09-01	08:25:44	4380,3
2014-09-01	08:25:54	4380,3
2014-09-01	08:25:59	4380,6
2014-09-01	08:25:59	4381,1
2014-09-01	08:26:03	4380,8
2014-09-01	08:26:10	4381,1
2014-09-01	08:26:17	4381,1
2014-09-01	08:26:24	4381,3
2014-09-01	08:26:30	4382,6
2014-09-01	08:26:30	4381,6
2014-09-01	08:26:30	4382,6
2014-09-01	08:27:03	4382,8
2014-09-01	08:27:08	4383,1
2014-09-01	08:28:18	4383,3
2014-09-01	08:28:19	4383,6
2014-09-01	08:28:36	4384,1
2014-09-01	08:29:11	4384,6
2014-09-01	08:29:12	4385,1
2014-09-01	08:29:38	4385,3
2014-09-01	08:29:39	4385,1
2014-09-01	08:29:53	4384,1
2014-09-01	08:29:55	4384,1
2014-09-01	08:29:56	4384,3
2014-09-01	08:30:00	4384,1
2014-09-01	08:30:24	4384,3
2014-09-01	08:30:26	4384,1
2014-09-01	08:30:27	4384,1
2014-09-01	08:30:40	4384,3
2014-09-01	08:30:43	4384,1
2014-09-01	08:30:49	4384,3
2014-09-01	08:31:03	4384,1
2014-09-01	08:31:04	4384,3
2014-09-01	08:31:11	4384,1
2014-09-01	08:31:16	4384,3
2014-09-01	08:31:17	4384,1
2014-09-01	08:31:33	4384,3
2014-09-01	08:31:35	4384,6
2014-09-01	08:31:36	4384,3
2014-09-01	08:31:51	4384,8
2014-09-01	08:32:03	4384,6
2014-09-01	08:32:19	4384,1
2014-09-01	08:32:55	4384,6
2014-09-01	08:32:55	4384,8
2014-09-01	08:32:55	4384,6
2014-09-01	08:32:55	4384,8
2014-09-01	08:32:57	4385,1
2014-09-01	08:33:05	4384,8
2014-09-01	08:33:26	4385,1
2014-09-01	08:34:13	4385,3
2014-09-01	08:34:30	4385,6
2014-09-01	08:34:48	4385,8
2014-09-01	08:34:50	4385,6
2014-09-01	08:34:50	4385,8
2014-09-01	08:34:56	4386,1
2014-09-01	08:35:24	4385,8
2014-09-01	08:35:27	4385,6
2014-09-01	08:35:42	4385,8
2014-09-01	08:36:18	4385,6
2014-09-01	08:36:40	4385,1
2014-09-01	08:36:52	4385,6
2014-09-01	08:36:57	4385,8
2014-09-01	08:37:12	4385,6
2014-09-01	08:37:12	4385,3
2014-09-01	08:37:12	4385,6
2014-09-01	08:37:12	4385,3
2014-09-01	08:37:16	4385,6
2014-09-01	08:37:16	4385,3
2014-09-01	08:37:17	4385,1
2014-09-01	08:37:18	4384,6
2014-09-01	08:37:19	4384,8
2014-09-01	08:37:39	4385,1
2014-09-01	08:37:53	4385,6
2014-09-01	08:37:54	4385,6
2014-09-01	08:38:03	4385,3
2014-09-01	08:38:06	4385,1
2014-09-01	08:38:07	4385,3
2014-09-01	08:38:17	4385,8
2014-09-01	08:38:18	4385,3
2014-09-01	08:38:20	4385,6
2014-09-01	08:38:20	4385,8
2014-09-01	08:38:51	4386,1
2014-09-01	08:38:56	4386,3
2014-09-01	08:38:57	4386,1
2014-09-01	08:39:00	4385,8
2014-09-01	08:39:01	4385,6
2014-09-01	08:39:03	4385,6
2014-09-01	08:39:35	4385,1
2014-09-01	08:39:40	4385,6
2014-09-01	08:39:41	4386,1
2014-09-01	08:39:42	4386,3
2014-09-01	08:40:03	4386,1
2014-09-01	08:40:07	4386,1
2014-09-01	08:40:09	4385,8
2014-09-01	08:40:12	4385,8
2014-09-01	08:40:18	4385,6
2014-09-01	08:40:24	4386,1
2014-09-01	08:40:42	4386,3
2014-09-01	08:40:43	4385,6
2014-09-01	08:40:53	4385,3
2014-09-01	08:40:59	4385,1
2014-09-01	08:41:08	4384,6
2014-09-01	08:41:37	4384,8
2014-09-01	08:41:38	4385,3
2014-09-01	08:41:48	4385,6
2014-09-01	08:41:53	4386,1
2014-09-01	08:41:53	4385,8
2014-09-01	08:41:54	4385,8
2014-09-01	08:41:57	4385,3
2014-09-01	08:41:57	4385,1
2014-09-01	08:41:57	4385,3
2014-09-01	08:42:02	4385,1
2014-09-01	08:42:11	4384,8
2014-09-01	08:42:19	4385,1
2014-09-01	08:42:27	4385,6
2014-09-01	08:42:28	4385,8
2014-09-01	08:42:46	4386,1
2014-09-01	08:43:21	4386,3
2014-09-01	08:43:23	4385,6
2014-09-01	08:43:28	4385,1
2014-09-01	08:43:39	4384,8
2014-09-01	08:44:17	4384,8
2014-09-01	08:44:17	4384,6
2014-09-01	08:44:18	4384,3
2014-09-01	08:44:19	4384,8
2014-09-01	08:44:22	4384,6
2014-09-01	08:44:23	4384,6
2014-09-01	08:44:32	4384,3
2014-09-01	08:44:34	4383,8
2014-09-01	08:44:38	4384,1
2014-09-01	08:44:41	4384,6
2014-09-01	08:44:57	4384,3
2014-09-01	08:44:58	4384,1
2014-09-01	08:44:58	4383,8
2014-09-01	08:44:58	4384,1
2014-09-01	08:45:00	4384,6
2014-09-01	08:45:05	4383,8
2014-09-01	08:45:19	4383,6
2014-09-01	08:45:21	4384,1
2014-09-01	08:46:24	4384,3
2014-09-01	08:46:39	4384,1
2014-09-01	08:46:57	4384,1
2014-09-01	08:46:57	4384,6
2014-09-01	08:46:57	4384,1
2014-09-01	08:46:59	4384,8
2014-09-01	08:47:00	4384,6
2014-09-01	08:47:01	4383,6
2014-09-01	08:47:24	4383,8
2014-09-01	08:47:31	4384,1
2014-09-01	08:47:35	4383,8
2014-09-01	08:47:44	4384,1
2014-09-01	08:47:45	4384,1
2014-09-01	08:47:46	4383,8
2014-09-01	08:47:49	4384,1
2014-09-01	08:47:50	4384,1
2014-09-01	08:48:04	4383,8
2014-09-01	08:48:12	4384,1
2014-09-01	08:48:40	4384,3
2014-09-01	08:48:45	4384,3
2014-09-01	08:48:58	4384,6
2014-09-01	08:49:15	4384,6
2014-09-01	08:49:15	4384,8
2014-09-01	08:49:15	4384,6
2014-09-01	08:49:33	4384,8
2014-09-01	08:49:42	4385,1
2014-09-01	08:49:42	4384,8
2014-09-01	08:50:09	4384,6
2014-09-01	08:50:13	4384,6
2014-09-01	08:50:26	4384,8
2014-09-01	08:50:44	4385,1
2014-09-01	08:50:45	4384,8
2014-09-01	08:51:21	4385,1
2014-09-01	08:51:21	4384,8
2014-09-01	08:51:37	4385,1
2014-09-01	08:51:52	4385,3
2014-09-01	08:51:53	4384,6
2014-09-01	08:51:54	4385,1
2014-09-01	08:52:12	4385,3
2014-09-01	08:52:16	4385,1
2014-09-01	08:52:18	4384,6
2014-09-01	08:52:20	4384,8
2014-09-01	08:52:45	4384,8
2014-09-01	08:53:23	4385,1
2014-09-01	08:53:25	4384,8
2014-09-01	08:53:28	4384,3
2014-09-01	08:53:34	4384,6
2014-09-01	08:53:38	4384,3
2014-09-01	08:53:38	4384,6
2014-09-01	08:53:41	4384,8
2014-09-01	08:53:42	4385,1
2014-09-01	08:54:22	4384,3
2014-09-01	08:54:22	4384,6
2014-09-01	08:54:22	4384,3
2014-09-01	08:54:22	4384,6
2014-09-01	08:54:29	4384,8
2014-09-01	08:54:43	4385,1
2014-09-01	08:54:51	4385,3
2014-09-01	08:54:59	4385,1
2014-09-01	08:55:02	4385,3
2014-09-01	08:55:25	4385,3
2014-09-01	08:55:31	4385,6
2014-09-01	08:55:45	4385,8
2014-09-01	08:55:46	4386,1
2014-09-01	08:55:57	4386,3
2014-09-01	08:56:15	4385,6
2014-09-01	08:56:16	4386,3
2014-09-01	08:56:24	4385,8
2014-09-01	08:56:27	4385,6
2014-09-01	08:56:28	4385,8
2014-09-01	08:56:31	4385,3
2014-09-01	08:56:59	4385,6
2014-09-01	08:57:01	4385,3
2014-09-01	08:57:13	4384,8
2014-09-01	08:57:19	4385,1
2014-09-01	08:57:31	4385,1
2014-09-01	08:57:48	4385,3
2014-09-01	08:57:57	4385,1
2014-09-01	08:58:00	4385,3
2014-09-01	08:58:05	4385,1
2014-09-01	08:58:06	4385,3
2014-09-01	08:58:07	4385,6
2014-09-01	08:58:08	4385,6
2014-09-01	08:58:19	4386,1
2014-09-01	08:58:28	4386,3
2014-09-01	08:58:29	4386,1
2014-09-01	08:58:34	4386,3
2014-09-01	08:58:36	4386,1
2014-09-01	08:58:42	4385,6
2014-09-01	08:58:45	4385,3
2014-09-01	08:58:46	4385,3
2014-09-01	08:58:59	4385,6
2014-09-01	08:59:15	4385,3
2014-09-01	08:59:20	4384,8
2014-09-01	08:59:30	4384,3
2014-09-01	08:59:33	4383,8
2014-09-01	08:59:35	4383,6
2014-09-01	08:59:43	4383,8
2014-09-01	08:59:50	4383,3
2014-09-01	08:59:54	4383,1
2014-09-01	08:59:59	4384,1
2014-09-01	09:00:01	4384,1
2014-09-01	09:00:01	4383,8
2014-09-01	09:00:02	4383,3
2014-09-01	09:00:03	4382,8
2014-09-01	09:00:04	4381,8
2014-09-01	09:00:05	4381,3
2014-09-01	09:00:06	4381,1
2014-09-01	09:00:07	4381,6
2014-09-01	09:00:07	4381,8
2014-09-01	09:00:08	4382,1
2014-09-01	09:00:10	4381,6
2014-09-01	09:00:10	4381,8
2014-09-01	09:00:11	4381,8
2014-09-01	09:00:13	4383,1
2014-09-01	09:00:14	4383,3
2014-09-01	09:00:16	4383,6
2014-09-01	09:00:17	4383,3
2014-09-01	09:00:20	4384,6
2014-09-01	09:00:21	4384,1
2014-09-01	09:00:25	4383,6
2014-09-01	09:00:25	4383,8
2014-09-01	09:00:27	4383,3
2014-09-01	09:00:30	4383,1
2014-09-01	09:00:31	4383,8
2014-09-01	09:00:32	4383,6
2014-09-01	09:00:33	4383,8
2014-09-01	09:00:34	4383,8
2014-09-01	09:00:35	4383,8
2014-09-01	09:00:37	4383,8
2014-09-01	09:00:42	4384,6
2014-09-01	09:00:43	4384,1
2014-09-01	09:00:45	4383,8
2014-09-01	09:00:47	4384,3
2014-09-01	09:00:49	4383,1
2014-09-01	09:00:51	4383,3
2014-09-01	09:00:52	4382,8
2014-09-01	09:00:53	4383,1
2014-09-01	09:00:55	4383,1
2014-09-01	09:00:57	4383,3
2014-09-01	09:00:58	4383,6
2014-09-01	09:01:00	4382,6
2014-09-01	09:01:03	4382,3
2014-09-01	09:01:05	4381,3
2014-09-01	09:01:05	4381,1
2014-09-01	09:01:06	4381,1
2014-09-01	09:01:07	4381,3
2014-09-01	09:01:09	4380,8
2014-09-01	09:01:10	4381,1
2014-09-01	09:01:11	4380,6
2014-09-01	09:01:12	4380,8
2014-09-01	09:01:13	4380,8
2014-09-01	09:01:14	4381,1
2014-09-01	09:01:15	4382,6
2014-09-01	09:01:16	4382,3
2014-09-01	09:01:18	4381,8
2014-09-01	09:01:20	4382,1
2014-09-01	09:01:21	4381,3
2014-09-01	09:01:23	4381,8
2014-09-01	09:01:23	4382,1
2014-09-01	09:01:23	4381,8
2014-09-01	09:01:23	4382,1
2014-09-01	09:01:27	4382,3
2014-09-01	09:01:30	4382,8
2014-09-01	09:01:32	4382,6
2014-09-01	09:01:33	4382,6
2014-09-01	09:01:34	4382,6
2014-09-01	09:01:35	4382,6
2014-09-01	09:01:37	4382,6
2014-09-01	09:01:41	4382,8
2014-09-01	09:01:42	4382,6
2014-09-01	09:01:50	4382,3
2014-09-01	09:01:51	4382,6
2014-09-01	09:01:53	4381,8
2014-09-01	09:01:54	4381,8
2014-09-01	09:02:00	4381,8
2014-09-01	09:02:00	4382,1
2014-09-01	09:02:00	4381,8
2014-09-01	09:02:02	4381,8
2014-09-01	09:02:03	4381,8
2014-09-01	09:02:04	4381,8
2014-09-01	09:02:06	4382,1
2014-09-01	09:02:14	4382,1
2014-09-01	09:02:15	4382,3
2014-09-01	09:02:21	4383,6
2014-09-01	09:02:21	4382,6
2014-09-01	09:02:21	4383,6
2014-09-01	09:02:23	4383,8
2014-09-01	09:02:25	4384,3
2014-09-01	09:02:26	4384,3
2014-09-01	09:02:29	4384,1
2014-09-01	09:02:31	4383,6
2014-09-01	09:02:33	4383,3
2014-09-01	09:02:34	4383,1
2014-09-01	09:02:34	4382,8
2014-09-01	09:02:36	4383,1
2014-09-01	09:02:45	4382,8
2014-09-01	09:02:45	4383,1
2014-09-01	09:02:49	4384,1
2014-09-01	09:02:52	4383,8
2014-09-01	09:02:54	4384,1
2014-09-01	09:02:56	4383,6
2014-09-01	09:02:58	4383,6
2014-09-01	09:03:02	4383,8
2014-09-01	09:03:02	4384,1
2014-09-01	09:03:05	4383,6
2014-09-01	09:03:18	4383,8
2014-09-01	09:03:20	4384,1
2014-09-01	09:03:23	4383,6
2014-09-01	09:03:23	4383,8
2014-09-01	09:03:25	4383,6
2014-09-01	09:03:26	4383,8
2014-09-01	09:03:30	4385,6
2014-09-01	09:03:31	4386,1
2014-09-01	09:03:32	4386,6
2014-09-01	09:03:37	4385,1
2014-09-01	09:03:38	4385,3
2014-09-01	09:03:38	4385,6
2014-09-01	09:03:42	4385,1
2014-09-01	09:04:00	4384,6
2014-09-01	09:04:04	4385,1
2014-09-01	09:04:04	4385,6
2014-09-01	09:04:10	4386,1
2014-09-01	09:04:10	4387,1
2014-09-01	09:04:12	4386,6
2014-09-01	09:04:14	4387,1
2014-09-01	09:04:16	4387,6
2014-09-01	09:04:22	4388,1
2014-09-01	09:04:24	4387,8
2014-09-01	09:04:25	4387,6
2014-09-01	09:04:29	4388,1
2014-09-01	09:04:40	4388,6
2014-09-01	09:04:42	4388,1
2014-09-01	09:04:52	4388,6
2014-09-01	09:05:00	4389,6
2014-09-01	09:05:00	4389,3
2014-09-01	09:05:01	4389,6
2014-09-01	09:05:08	4390,1
2014-09-01	09:05:13	4389,8
2014-09-01	09:05:14	4390,6
2014-09-01	09:05:14	4391,1
2014-09-01	09:05:19	4391,1
2014-09-01	09:05:21	4390,6
2014-09-01	09:05:22	4390,6
2014-09-01	09:05:22	4391,3
2014-09-01	09:05:23	4391,1
2014-09-01	09:05:24	4390,6
2014-09-01	09:05:30	4391,1
2014-09-01	09:05:30	4390,8
2014-09-01	09:05:30	4391,1
2014-09-01	09:05:33	4390,6
2014-09-01	09:05:35	4389,6
2014-09-01	09:05:35	4390,1
2014-09-01	09:05:36	4389,1
2014-09-01	09:05:37	4389,6
2014-09-01	09:05:38	4389,3
2014-09-01	09:05:39	4388,6
2014-09-01	09:05:39	4389,1
2014-09-01	09:05:40	4388,6
2014-09-01	09:05:43	4388,3
2014-09-01	09:05:43	4388,6
2014-09-01	09:05:53	4389,1
2014-09-01	09:05:54	4389,1
2014-09-01	09:05:57	4388,8
2014-09-01	09:05:58	4389,1
2014-09-01	09:06:01	4389,6
2014-09-01	09:06:03	4389,3
2014-09-01	09:06:03	4389,1
2014-09-01	09:06:04	4390,1
2014-09-01	09:06:05	4389,8
2014-09-01	09:06:07	4390,1
2014-09-01	09:06:07	4390,6
2014-09-01	09:06:09	4389,6
2014-09-01	09:06:09	4389,8
2014-09-01	09:06:09	4389,6
2014-09-01	09:06:11	4389,6
2014-09-01	09:06:15	4389,8
2014-09-01	09:06:15	4389,6
2014-09-01	09:06:19	4389,3
2014-09-01	09:06:19	4389,1
2014-09-01	09:06:21	4389,1
2014-09-01	09:06:22	4389,6
2014-09-01	09:06:25	4389,1
2014-09-01	09:06:28	4389,6
2014-09-01	09:06:28	4389,1
2014-09-01	09:06:30	4389,6
2014-09-01	09:06:31	4388,6
2014-09-01	09:06:33	4388,6
2014-09-01	09:06:34	4388,1
2014-09-01	09:06:35	4388,3
2014-09-01	09:06:38	4388,1
2014-09-01	09:06:39	4388,1
2014-09-01	09:06:40	4388,1
2014-09-01	09:06:42	4388,6
2014-09-01	09:06:44	4388,1
2014-09-01	09:06:45	4388,3
2014-09-01	09:06:48	4388,6
2014-09-01	09:06:56	4388,6
2014-09-01	09:06:56	4389,1
2014-09-01	09:06:58	4388,3
2014-09-01	09:07:00	4388,1
2014-09-01	09:07:02	4388,3
2014-09-01	09:07:03	4388,1
2014-09-01	09:07:05	4388,1
2014-09-01	09:07:05	4388,3
2014-09-01	09:07:07	4388,3
2014-09-01	09:07:09	4388,6
2014-09-01	09:07:10	4388,1
2014-09-01	09:07:13	4387,8
2014-09-01	09:07:13	4387,3
2014-09-01	09:07:14	4387,1
2014-09-01	09:07:17	4386,8
2014-09-01	09:07:18	4386,6
2014-09-01	09:07:22	4386,8
